order_id,order_date,region,product,channel,customer,units,unit_price,revenue,is_renewal
ORD-014324,2025-01-01,Latin America,Starter,Direct,"Bennett, Flores and Wilson",1,52.1,52.1,False
ORD-014325,2024-03-23,MEA,Scale,Partner,"Gutierrez, Castaneda and Mendez",10,571.97,5719.7,False
ORD-014326,2024-05-06,Asia Pacific,Starter,Direct,"Ford, Hooper and Delacruz",6,55.53,333.18,False
ORD-014327,2024-06-22,Latin America,Growth,Self-serve,"Francis, Clark and Gibbs",10,191.46,1914.6,False
ORD-014328,2024-12-01,Europe,Growth,Self-serve,"Miller, Anderson and Torres",5,223.69,1118.45,False
ORD-014329,2025-10-18,North America,Growth,Direct,Lowe LLC,6,200.15,1200.9,False
ORD-014330,2024-04-17,MEA,Growth,Direct,"Carter, Howard and Williams",4,189.53,758.12,False
ORD-014331,2025-08-19,North America,Growth,Partner,Brooks-Diaz,5,201.81,1009.05,True
ORD-014332,2025-08-12,Europe,Growth,Self-serve,Wells-Boyd,3,215.66,646.98,False
ORD-014333,2025-05-07,Europe,Enterprise,Outbound,Walters PLC,6,1305.32,7831.92,False
ORD-014334,2024-05-01,Asia Pacific,Starter,Direct,Kaufman Ltd,1,52.45,52.45,False
ORD-014335,2025-12-11,Europe,Starter,Direct,"Simpson, Goodman and Smith",7,51.48,360.36,True
ORD-014336,2025-05-07,Latin America,Growth,Outbound,Long-Savage,4,203.44,813.76,False
ORD-014337,2025-04-19,North America,Starter,Partner,Ewing-Mendoza,5,52.11,260.55,True
ORD-014338,2025-12-27,Latin America,Add-on: AI,Outbound,"Love, Hines and Massey",12,137.89,1654.68,False
ORD-014339,2024-07-01,Europe,Starter,Outbound,Williams Group,2,52.59,105.18,False
ORD-014340,2024-09-28,Latin America,Scale,Partner,Maxwell Ltd,5,554.99,2774.95,False
ORD-014341,2024-11-30,Latin America,Starter,Outbound,Reilly-Clayton,5,54.05,270.25,False
ORD-014342,2025-03-12,MEA,Starter,Self-serve,Johns-Brock,10,43.25,432.5,True
ORD-014343,2024-03-16,Latin America,Starter,Direct,Keller and Sons,5,52.21,261.05,False
ORD-014344,2025-03-26,North America,Add-on: Analytics,Self-serve,Alexander Group,6,111.19,667.14,True
ORD-014345,2024-07-03,Europe,Add-on: Analytics,Direct,Ballard and Sons,12,108.1,1297.2,False
ORD-014346,2025-05-19,North America,Enterprise,Partner,Carter-Brooks,3,1657.27,4971.81,False
ORD-014347,2025-01-13,Europe,Scale,Self-serve,"Ford, Lawrence and Dixon",4,426.2,1704.8,False
ORD-014348,2024-10-29,Asia Pacific,Starter,Self-serve,Lewis-Malone,12,44.44,533.28,False
ORD-014349,2024-09-16,Asia Pacific,Scale,Outbound,Delacruz-Hester,10,425.96,4259.6,True
ORD-014350,2025-03-14,Latin America,Growth,Self-serve,Ellis-Bradford,11,190.36,2093.96,True
ORD-014351,2025-07-30,Latin America,Starter,Partner,Baker-Floyd,4,43.49,173.96,True
ORD-014352,2025-10-30,Europe,Starter,Self-serve,Hawkins-Adams,3,55.13,165.39,True
ORD-014353,2025-06-25,North America,Growth,Direct,Butler LLC,10,209.55,2095.5,False
ORD-014354,2024-08-20,North America,Starter,Direct,Young PLC,9,46.56,419.04,False
ORD-014355,2025-01-29,Europe,Starter,Partner,"Moore, Soto and Franklin",5,45.01,225.05,True
ORD-014356,2025-06-18,North America,Growth,Outbound,"Cisneros, Chapman and Bennett",11,180.35,1983.85,True
ORD-014357,2025-07-26,Europe,Scale,Direct,Payne Ltd,6,512.73,3076.38,False
ORD-014358,2024-07-09,MEA,Add-on: Analytics,Self-serve,"Wilson, Owens and Flores",6,98.86,593.16,True
ORD-014359,2025-09-27,MEA,Scale,Partner,"Johnson, Rodriguez and Fowler",12,538.93,6467.16,True
ORD-014360,2024-04-20,MEA,Growth,Direct,Barnes and Sons,10,217.25,2172.5,False
ORD-014361,2024-05-18,MEA,Add-on: Analytics,Direct,Fox-Green,12,106.46,1277.52,False
ORD-014362,2025-09-17,North America,Growth,Outbound,Taylor Ltd,2,183.39,366.78,False
ORD-014363,2024-08-04,MEA,Growth,Self-serve,Martinez-Elliott,9,180.49,1624.41,False
ORD-014364,2024-09-20,Europe,Starter,Self-serve,Delacruz PLC,10,48.9,489.0,False
ORD-014365,2026-01-21,Latin America,Growth,Direct,Cline and Sons,4,187.8,751.2,False
ORD-014366,2025-08-14,Asia Pacific,Scale,Partner,"Newton, Lawson and Suarez",3,482.03,1446.09,False
ORD-014367,2025-01-23,Asia Pacific,Starter,Outbound,"Lucas, Carter and Lewis",10,54.31,543.1,False
ORD-014368,2025-02-11,MEA,Growth,Outbound,Parks Inc,8,218.05,1744.4,False
ORD-014369,2025-02-08,Europe,Starter,Self-serve,Hill Ltd,9,43.76,393.84,False
ORD-014370,2024-02-06,MEA,Scale,Outbound,Rivera-Gonzales,1,534.8,534.8,True
ORD-014371,2025-03-08,MEA,Starter,Partner,"Carlson, Gillespie and Alvarez",8,44.76,358.08,False
ORD-014372,2025-08-20,Asia Pacific,Growth,Self-serve,Morales-Harrington,11,190.54,2095.94,False
ORD-014373,2024-09-02,Asia Pacific,Scale,Direct,"Washington, Mays and Brown",1,510.22,510.22,False
ORD-014374,2025-02-07,Latin America,Scale,Self-serve,"Clark, Barnes and Griffin",8,509.69,4077.52,False
ORD-014375,2025-11-09,North America,Add-on: AI,Outbound,"Hester, Ramos and Jones",12,135.22,1622.64,True
ORD-014376,2026-02-24,Latin America,Scale,Self-serve,"Wood, Hanna and Williams",4,465.06,1860.24,False
ORD-014377,2025-12-04,North America,Starter,Partner,Young Group,10,54.88,548.8,True
ORD-014378,2025-09-07,Latin America,Starter,Self-serve,Webb-Gray,10,42.14,421.4,True
ORD-014379,2024-03-07,Latin America,Scale,Self-serve,Obrien-Ballard,2,556.64,1113.28,False
ORD-014380,2024-12-23,Latin America,Growth,Direct,"Steele, Harris and Anderson",9,203.78,1834.02,False
ORD-014381,2024-04-17,MEA,Growth,Outbound,Nelson PLC,2,194.97,389.94,False
ORD-014382,2025-02-05,MEA,Scale,Partner,Mendoza-Mcdonald,2,483.27,966.54,True
ORD-014383,2025-09-04,MEA,Starter,Partner,"Fisher, Edwards and Chan",5,43.64,218.2,False
ORD-014384,2025-10-27,MEA,Scale,Direct,"Holden, Lamb and Johnson",9,461.03,4149.27,True
ORD-014385,2024-01-31,Latin America,Enterprise,Partner,"Torres, Baker and Johnson",8,1662.34,13298.72,False
ORD-014386,2024-10-17,Europe,Starter,Outbound,Medina PLC,10,53.88,538.8,False
ORD-014387,2025-03-23,Europe,Growth,Self-serve,"Ramirez, Evans and Castro",5,182.39,911.95,False
ORD-014388,2024-05-12,Latin America,Growth,Self-serve,"Rice, Bennett and Chapman",6,198.05,1188.3,False
ORD-014389,2025-08-23,Europe,Scale,Partner,Duncan-Blanchard,8,564.68,4517.44,False
ORD-014390,2024-07-30,North America,Scale,Partner,Leonard Group,7,430.9,3016.3,True
ORD-014391,2025-01-03,North America,Growth,Outbound,Adams-Gardner,6,189.76,1138.56,True
ORD-014392,2024-08-12,MEA,Growth,Partner,Randall-Munoz,11,171.3,1884.3,False
ORD-014393,2024-03-14,Latin America,Add-on: Analytics,Outbound,"Myers, Savage and Stone",2,99.29,198.58,False
ORD-014394,2025-04-12,Asia Pacific,Growth,Self-serve,Holmes-Hall,12,179.71,2156.52,True
ORD-014395,2025-06-12,North America,Starter,Direct,Hatfield LLC,11,54.99,604.89,False
ORD-014396,2024-09-05,North America,Scale,Direct,Ryan and Sons,12,527.29,6327.48,False
ORD-014397,2025-03-28,Asia Pacific,Scale,Outbound,Silva-Reese,12,502.9,6034.8,True
ORD-014398,2025-05-06,North America,Starter,Self-serve,"Mitchell, Brown and Campbell",12,55.2,662.4,False
ORD-014399,2025-07-27,Latin America,Enterprise,Partner,Green-Ramirez,5,1506.88,7534.4,False
ORD-014400,2024-12-07,Asia Pacific,Growth,Partner,Brown-Taylor,3,181.57,544.71,True
ORD-014401,2024-01-30,MEA,Starter,Partner,Nelson-Barber,9,54.76,492.84,False
ORD-014402,2024-02-07,Asia Pacific,Add-on: Analytics,Outbound,Castro-Brown,7,99.43,696.01,True
ORD-014403,2024-01-20,Europe,Starter,Partner,"Cook, Stevens and Banks",4,45.24,180.96,True
ORD-014404,2025-03-25,MEA,Starter,Direct,"Alvarez, Conway and Bryant",1,49.88,49.88,False
ORD-014405,2026-03-17,Latin America,Add-on: Analytics,Direct,Wiggins and Sons,4,93.28,373.12,True
ORD-014406,2025-10-09,North America,Enterprise,Outbound,"Martinez, King and Yates",8,1361.72,10893.76,False
ORD-014407,2025-12-19,Europe,Enterprise,Self-serve,Cole and Sons,4,1450.3,5801.2,False
ORD-014408,2024-11-19,MEA,Growth,Self-serve,"Shepard, Johnson and Edwards",12,192.92,2315.04,False
ORD-014409,2024-07-16,MEA,Enterprise,Direct,"Herring, Lynch and Wilson",6,1293.89,7763.34,True
ORD-014410,2025-02-12,MEA,Growth,Outbound,Castro Ltd,7,191.09,1337.63,True
ORD-014411,2025-02-12,North America,Starter,Partner,Nichols-Castillo,1,45.26,45.26,True
ORD-014412,2026-02-27,North America,Scale,Direct,Macdonald Group,11,533.61,5869.71,False
ORD-014413,2025-10-18,Europe,Growth,Self-serve,Johnson-Lee,10,185.51,1855.1,False
ORD-014414,2025-12-16,Asia Pacific,Starter,Direct,"Chambers, Lewis and Lang",4,51.11,204.44,False
ORD-014415,2025-04-30,Latin America,Starter,Self-serve,"Thompson, Morris and Schmitt",3,53.24,159.72,False
ORD-014416,2024-03-30,Latin America,Growth,Self-serve,Monroe-Conrad,7,188.77,1321.39,False
ORD-014417,2025-07-04,MEA,Scale,Outbound,Holt-Torres,10,527.7,5277.0,False
ORD-014418,2025-02-01,Asia Pacific,Add-on: Analytics,Outbound,"Patrick, Olsen and Davis",4,95.35,381.4,False
ORD-014419,2024-12-31,Europe,Starter,Outbound,Strickland-Jones,10,54.58,545.8,True
ORD-014420,2024-02-16,Latin America,Growth,Self-serve,White-Russell,3,214.93,644.79,False
ORD-014421,2024-03-28,Latin America,Starter,Partner,Navarro-Rosales,3,52.47,157.41,False
ORD-014422,2025-10-10,Latin America,Growth,Partner,Jones-Winters,7,210.32,1472.24,False
ORD-014423,2024-03-13,MEA,Scale,Outbound,Cannon Group,7,444.92,3114.44,False
ORD-014424,2025-12-27,Europe,Add-on: Analytics,Outbound,Moody Inc,4,111.73,446.92,True
ORD-014425,2026-03-16,Latin America,Starter,Direct,Smith and Sons,12,52.67,632.04,False
ORD-014426,2025-10-10,Latin America,Growth,Partner,Garner Group,5,179.94,899.7,False
ORD-014427,2024-07-26,Europe,Starter,Partner,Turner PLC,6,48.07,288.42,False
ORD-014428,2025-12-27,Europe,Growth,Direct,"Fisher, Johnson and King",10,174.09,1740.9,False
ORD-014429,2024-06-06,North America,Add-on: AI,Outbound,Diaz-Bryan,1,139.91,139.91,True
ORD-014430,2024-01-31,MEA,Growth,Partner,"Tucker, Johnson and Edwards",4,208.07,832.28,False
ORD-014431,2024-03-07,North America,Starter,Partner,Phillips-Stuart,7,47.06,329.42,False
ORD-014432,2024-05-19,MEA,Add-on: Analytics,Outbound,Montoya PLC,9,107.02,963.18,True
ORD-014433,2024-10-11,MEA,Scale,Self-serve,"Rogers, Garcia and Rodriguez",8,439.14,3513.12,False
ORD-014434,2025-02-13,Europe,Growth,Direct,James-Williams,10,169.93,1699.3,False
ORD-014435,2026-03-10,Asia Pacific,Scale,Partner,"Pearson, Abbott and Haynes",11,509.28,5602.08,False
ORD-014436,2025-09-02,Latin America,Starter,Direct,"Gilbert, Mosley and Hardin",8,48.57,388.56,False
ORD-014437,2024-08-05,MEA,Scale,Partner,Patel Inc,10,530.13,5301.3,False
ORD-014438,2025-09-28,North America,Add-on: AI,Partner,"Lawrence, Carson and Kelly",2,150.09,300.18,False
ORD-014439,2024-08-21,Latin America,Growth,Self-serve,Morris-Roberts,3,220.43,661.29,False
ORD-014440,2024-08-28,MEA,Add-on: AI,Outbound,Ross-Simmons,5,142.56,712.8,False
ORD-014441,2025-03-21,North America,Starter,Direct,George-Johnson,2,55.79,111.58,False
ORD-014442,2024-07-08,Asia Pacific,Add-on: Analytics,Outbound,Burke and Sons,2,87.08,174.16,False
ORD-014443,2024-04-07,Asia Pacific,Scale,Partner,Davis LLC,12,491.21,5894.52,True
ORD-014444,2024-02-21,MEA,Starter,Outbound,Drake Inc,6,47.67,286.02,False
ORD-014445,2026-01-01,Asia Pacific,Starter,Outbound,Stafford-Martinez,7,48.15,337.05,True
ORD-014446,2024-10-01,MEA,Starter,Partner,Walsh-Murphy,5,49.13,245.65,False
ORD-014447,2024-09-27,Europe,Starter,Outbound,"Adams, Solis and Murray",1,53.59,53.59,False
ORD-014448,2024-09-20,MEA,Starter,Partner,"Butler, Singleton and Pearson",10,44.37,443.7,True
ORD-014449,2025-11-07,MEA,Add-on: AI,Direct,Castillo Ltd,3,155.91,467.73,False
ORD-014450,2024-06-11,MEA,Enterprise,Partner,"Newton, Gonzalez and Allen",9,1643.03,14787.27,False
ORD-014451,2025-06-02,MEA,Growth,Outbound,Calderon Group,9,212.7,1914.3,False
ORD-014452,2024-07-25,North America,Add-on: AI,Self-serve,"Collins, Moore and Davis",1,136.95,136.95,False
ORD-014453,2024-09-21,Europe,Starter,Self-serve,Scott-Flores,1,56.19,56.19,False
ORD-014454,2024-07-13,MEA,Growth,Outbound,Mccarty-Miller,4,169.27,677.08,True
ORD-014455,2024-01-28,Latin America,Starter,Outbound,"Barnett, Thompson and Johnston",7,45.16,316.12,False
ORD-014456,2025-06-24,Europe,Growth,Self-serve,"Wise, Brown and Perry",7,209.28,1464.96,True
ORD-014457,2026-03-27,North America,Starter,Self-serve,Smith Inc,7,48.45,339.15,False
ORD-014458,2024-05-15,Latin America,Growth,Direct,"Parker, Fields and Pace",11,193.95,2133.45,True
ORD-014459,2025-07-26,North America,Starter,Partner,Barron-Barnett,5,53.78,268.9,True
ORD-014460,2026-02-03,North America,Growth,Direct,"Russell, Mckenzie and Lewis",4,188.06,752.24,False
ORD-014461,2025-01-22,Asia Pacific,Scale,Outbound,"Kidd, Wood and Barry",8,560.07,4480.56,True
ORD-014462,2024-01-09,Latin America,Growth,Partner,Campbell-Adkins,3,225.42,676.26,False
ORD-014463,2025-06-21,North America,Starter,Partner,Meyers Inc,7,44.85,313.95,True
ORD-014464,2026-03-24,Europe,Add-on: AI,Direct,Hodges PLC,9,157.16,1414.44,True
ORD-014465,2025-10-18,Latin America,Growth,Partner,Mclaughlin-Jenkins,10,178.03,1780.3,True
ORD-014466,2024-04-17,Europe,Starter,Outbound,"Thompson, Green and Leonard",8,46.84,374.72,False
ORD-014467,2025-07-08,Europe,Growth,Partner,Salas PLC,12,222.66,2671.92,False
ORD-014468,2026-02-15,MEA,Growth,Partner,"Thompson, Duke and Villanueva",5,221.53,1107.65,False
ORD-014469,2025-12-26,MEA,Enterprise,Partner,Stafford Ltd,10,1318.09,13180.9,False
ORD-014470,2024-12-15,Europe,Starter,Self-serve,Wilcox and Sons,8,49.97,399.76,True
ORD-014471,2025-08-14,Europe,Growth,Partner,Walter-Davidson,9,181.45,1633.05,False
ORD-014472,2026-02-28,Europe,Enterprise,Self-serve,Cooper Ltd,12,1641.47,19697.64,False
ORD-014473,2024-06-07,MEA,Growth,Self-serve,Martinez-Duke,10,208.86,2088.6,True
ORD-014474,2024-05-21,North America,Starter,Self-serve,"Boyer, Drake and Lucas",12,46.7,560.4,False
ORD-014475,2024-12-20,Latin America,Starter,Outbound,Steele-Dixon,9,42.04,378.36,False
ORD-014476,2025-07-26,North America,Scale,Direct,Casey PLC,3,512.47,1537.41,True
ORD-014477,2026-02-09,North America,Growth,Self-serve,Novak-Gibson,1,196.53,196.53,False
ORD-014478,2024-05-19,MEA,Starter,Partner,Bradford-Sanchez,2,49.36,98.72,True
ORD-014479,2025-05-15,North America,Enterprise,Self-serve,Hampton-Ford,11,1668.65,18355.15,False
ORD-014480,2024-09-10,Latin America,Growth,Partner,Montgomery-Shaw,10,214.38,2143.8,False
ORD-014481,2025-04-01,North America,Starter,Direct,"Stewart, Brooks and Mcdowell",10,51.12,511.2,True
ORD-014482,2025-06-22,Asia Pacific,Starter,Partner,Santiago Inc,3,54.25,162.75,True
ORD-014483,2025-01-08,Asia Pacific,Starter,Direct,Powers-Stewart,4,48.9,195.6,True
ORD-014484,2025-05-11,Latin America,Growth,Partner,Butler-Bell,2,219.01,438.02,False
ORD-014485,2024-03-05,Europe,Growth,Outbound,Brown PLC,6,175.37,1052.22,False
ORD-014486,2024-08-30,North America,Growth,Direct,Stanley Ltd,4,182.73,730.92,True
ORD-014487,2024-08-21,Asia Pacific,Scale,Partner,Rodriguez-Weber,11,434.76,4782.36,False
ORD-014488,2025-03-29,Latin America,Starter,Partner,"Bailey, Vargas and Robinson",5,42.14,210.7,False
ORD-014489,2024-05-30,MEA,Scale,Outbound,Moore-Allen,9,565.61,5090.49,False
ORD-014490,2024-10-28,North America,Enterprise,Outbound,Hall LLC,11,1664.92,18314.12,False
ORD-014491,2025-05-07,MEA,Starter,Partner,"Nelson, Parker and Church",1,49.08,49.08,True
ORD-014492,2025-12-08,Asia Pacific,Starter,Self-serve,"Patton, Nelson and Flowers",7,50.17,351.19,False
ORD-014493,2025-11-12,Asia Pacific,Growth,Partner,Payne Ltd,7,208.2,1457.4,False
ORD-014494,2025-10-15,Europe,Growth,Direct,King-Smith,3,199.94,599.82,False
ORD-014495,2025-05-09,Europe,Scale,Direct,"Fritz, Chan and Simon",6,448.71,2692.26,False
ORD-014496,2024-03-22,Asia Pacific,Growth,Outbound,Rodriguez LLC,9,213.29,1919.61,True
ORD-014497,2024-05-08,Europe,Scale,Partner,Sosa PLC,10,526.35,5263.5,False
ORD-014498,2024-06-17,Latin America,Starter,Outbound,Sanchez-Gilmore,7,51.18,358.26,False
ORD-014499,2024-02-22,Europe,Starter,Self-serve,Cohen-Perkins,1,48.27,48.27,False
ORD-014500,2024-02-01,MEA,Growth,Outbound,Allen LLC,8,206.62,1652.96,True
ORD-014501,2025-10-05,Latin America,Growth,Direct,"Simon, Chen and Dougherty",8,173.15,1385.2,False
ORD-014502,2024-03-28,Europe,Starter,Outbound,"Dean, Hobbs and Thomas",5,45.98,229.9,False
ORD-014503,2025-04-26,Asia Pacific,Starter,Outbound,Maldonado-Mack,5,47.8,239.0,False
ORD-014504,2025-08-04,Europe,Starter,Outbound,Mann-Ayers,5,50.41,252.05,False
ORD-014505,2025-12-05,Latin America,Starter,Direct,"Haney, Fuentes and Beasley",8,54.78,438.24,False
ORD-014506,2025-07-22,Latin America,Starter,Direct,Lawson-Watson,4,45.67,182.68,True
ORD-014507,2025-10-15,MEA,Starter,Partner,Quinn-Ramos,1,51.19,51.19,False
ORD-014508,2025-05-02,Latin America,Starter,Self-serve,"Robinson, Joyce and Perez",1,47.92,47.92,False
ORD-014509,2026-02-10,North America,Starter,Outbound,Guzman LLC,9,46.03,414.27,False
ORD-014510,2026-03-27,MEA,Growth,Partner,Jones PLC,6,209.67,1258.02,True
ORD-014511,2025-10-18,North America,Starter,Direct,"Bell, Maddox and Wagner",8,44.35,354.8,False
ORD-014512,2024-11-09,Europe,Add-on: Analytics,Outbound,Gill-Payne,3,93.74,281.22,False
ORD-014513,2026-02-28,MEA,Scale,Self-serve,"Morse, Glover and Moreno",8,497.27,3978.16,True
ORD-014514,2024-12-01,Europe,Starter,Partner,Shelton PLC,5,48.08,240.4,False
ORD-014515,2025-09-11,Asia Pacific,Scale,Direct,Olson-Barber,6,561.8,3370.8,True
ORD-014516,2025-06-10,North America,Add-on: Analytics,Outbound,"Allen, Griffin and Gonzalez",9,111.63,1004.67,False
ORD-014517,2025-04-14,North America,Growth,Outbound,"Nash, Hoffman and Hart",4,180.28,721.12,False
ORD-014518,2024-06-01,Europe,Growth,Partner,Welch-Chapman,4,190.01,760.04,False
ORD-014519,2026-03-08,Europe,Scale,Self-serve,"Mills, Powell and Leon",5,468.28,2341.4,True
ORD-014520,2024-10-21,North America,Growth,Outbound,"Simon, Wall and Molina",4,177.34,709.36,True
ORD-014521,2025-03-20,MEA,Scale,Outbound,Booth-Moore,9,503.55,4531.95,False
ORD-014522,2024-06-28,Latin America,Scale,Outbound,Shelton-Bennett,11,546.47,6011.17,False
ORD-014523,2024-02-12,Europe,Starter,Partner,Smith-Clark,7,42.36,296.52,True
ORD-014524,2025-02-01,North America,Growth,Partner,West PLC,11,173.82,1912.02,False
ORD-014525,2024-10-04,Europe,Scale,Self-serve,"Romero, Kelly and Hayes",5,503.52,2517.6,False
ORD-014526,2025-08-31,MEA,Growth,Outbound,Brown-Riley,12,211.3,2535.6,False
ORD-014527,2024-08-29,Asia Pacific,Growth,Self-serve,Beck Inc,3,225.96,677.88,True
ORD-014528,2025-01-16,North America,Starter,Direct,Peterson-Jarvis,9,55.91,503.19,False
ORD-014529,2025-01-06,Latin America,Starter,Outbound,Williams Group,2,55.54,111.08,False
ORD-014530,2024-06-15,MEA,Scale,Partner,"Pruitt, Tanner and Pollard",5,488.3,2441.5,True
ORD-014531,2024-01-01,Latin America,Enterprise,Self-serve,Carpenter Ltd,6,1387.03,8322.18,False
ORD-014532,2025-01-28,Europe,Scale,Self-serve,Petersen-Gillespie,3,472.93,1418.79,True
ORD-014533,2024-03-18,Asia Pacific,Growth,Partner,Castillo-Simpson,7,199.83,1398.81,True
ORD-014534,2024-02-23,Asia Pacific,Growth,Outbound,"Jackson, Hernandez and Soto",3,189.5,568.5,False
ORD-014535,2025-07-15,North America,Starter,Outbound,Summers-Maxwell,1,44.12,44.12,True
ORD-014536,2026-02-01,Latin America,Starter,Partner,Fleming and Sons,8,44.48,355.84,False
ORD-014537,2024-08-03,Asia Pacific,Starter,Direct,"Garcia, Webb and Stout",1,41.69,41.69,False
ORD-014538,2025-05-19,Latin America,Scale,Self-serve,"Weber, Chambers and Martinez",6,514.28,3085.68,True
ORD-014539,2025-03-19,MEA,Starter,Outbound,Brown and Sons,4,42.25,169.0,False
ORD-014540,2024-02-17,MEA,Growth,Partner,Freeman-White,4,220.97,883.88,False
ORD-014541,2026-03-22,North America,Starter,Self-serve,"Waller, Jones and Foster",11,47.72,524.92,False
ORD-014542,2025-01-06,Europe,Starter,Self-serve,"King, Martinez and Hamilton",6,54.16,324.96,True
ORD-014543,2025-08-18,Latin America,Growth,Outbound,"Frank, Long and Bates",8,194.79,1558.32,False
ORD-014544,2026-01-11,MEA,Starter,Self-serve,Webb-Ritter,3,52.93,158.79,False
ORD-014545,2024-04-28,North America,Starter,Direct,Benson-Robinson,7,54.32,380.24,True
ORD-014546,2025-07-15,Europe,Starter,Self-serve,Ramos Group,9,47.91,431.19,False
ORD-014547,2026-01-20,MEA,Growth,Partner,Taylor-Haynes,2,207.58,415.16,False
ORD-014548,2025-09-07,North America,Starter,Self-serve,Stephens Inc,3,47.69,143.07,False
ORD-014549,2024-10-10,Asia Pacific,Growth,Partner,"Santana, Gill and Lee",12,216.44,2597.28,False
ORD-014550,2025-11-05,MEA,Starter,Self-serve,"Smith, Doyle and Miller",9,51.67,465.03,True
ORD-014551,2025-01-15,Asia Pacific,Starter,Outbound,"Walker, Davis and Moore",4,44.7,178.8,False
ORD-014552,2024-02-18,Asia Pacific,Add-on: Analytics,Partner,"Donovan, Brown and Blevins",6,90.6,543.6,False
